Platform,Year,Genre,Publisher,Global_Sales,Is_hit
DS,2005.0,Role-Playing,Konami Digital Entertainment,0.04,0
PSV,2016.0,Action,PQube,0.04,0
PC,2005.0,Action,Empire Interactive,0.04,0
DS,2007.0,Racing,Zoo Digital Publishing,0.04,0
PC,2011.0,Strategy,Focus Home Interactive,0.04,0
PC,2008.0,Strategy,JoWood Productions,0.04,0
PS2,2007.0,Racing,THQ,0.04,0
XB,2003.0,Role-Playing,THQ,0.04,0
PSV,2015.0,Sports,Sony Computer Entertainment,0.04,0
DS,2004.0,Puzzle,Ignition Entertainment,0.04,0
PC,2006.0,Action,Eidos Interactive,0.04,0
PS4,2015.0,Action,Ubisoft,0.04,0
PC,2011.0,Action,DTP Entertainment,0.04,0
PS2,2006.0,Adventure,Tecmo Koei,0.04,0
XB,2006.0,Shooter,DreamCatcher Interactive,0.04,0
PS2,2003.0,Misc,Jester Interactive,0.04,0
PC,2003.0,Shooter,Activision,0.04,0
PS3,2010.0,Shooter,Majesco Entertainment,0.04,0
PSP,2012.0,Adventure,Prototype,0.04,0
PS4,2016.0,Adventure,Telltale Games,0.04,0
Other_platform,1994.0,Platform,Konami Digital Entertainment,0.04,0
DS,2011.0,Adventure,Idea Factory,0.04,0
PC,2014.0,Role-Playing,Ubisoft,0.04,0
PSP,2012.0,Action,Namco Bandai Games,0.04,0
DS,2009.0,Role-Playing,Marvelous Interactive,0.04,0
PSP,2006.4055613528942,Sports,Unknown,0.03,0
3DS,2011.0,Strategy,Tecmo Koei,0.03,0
PS2,2006.0,Simulation,Kando Games,0.03,0
DS,2013.0,Sports,D3Publisher,0.03,0
Wii,2008.0,Racing,Jaleco,0.03,0
WiiU,2013.0,Action,D3Publisher,0.03,0
PS3,2013.0,Action,Activision,0.03,0
GBA,2001.0,Action,Activision,0.03,0
PS3,2013.0,Action,D3Publisher,0.03,0
Wii,2010.0,Shooter,O-Games,0.03,0
3DS,2015.0,Misc,Shogakukan,0.03,0
PS3,2010.0,Misc,Unknown,0.03,0
PC,2011.0,Strategy,Paradox Interactive,0.03,0
DS,2008.0,Misc,HMH Interactive,0.03,0
PS3,2012.0,Action,505 Games,0.03,0
XB,2005.0,Racing,Crave Entertainment,0.03,0
PS3,2013.0,Adventure,Arc System Works,0.03,0
PS3,2012.0,Misc,Namco Bandai Games,0.03,0
XB,2002.0,Sports,Midway Games,0.03,0
DS,2009.0,Role-Playing,Marvelous Interactive,0.03,0
PSP,2009.0,Puzzle,Sega,0.03,0
PS2,2004.0,Action,Atari,0.03,0
SAT,1998.0,Shooter,ESP,0.03,0
PSP,2006.0,Action,Namco Bandai Games,0.03,0
GBA,2005.0,Action,Game Factory,0.03,0
PC,2010.0,Simulation,Just Flight,0.03,0
3DS,2014.0,Simulation,Office Create,0.03,0
PC,2001.0,Sports,Eidos Interactive,0.03,0
PSP,2012.0,Action,Namco Bandai Games,0.03,0
DS,2008.0,Adventure,Marvelous Interactive,0.03,0
GBA,2002.0,Action,Hudson Soft,0.03,0
GBA,2003.0,Fighting,Banpresto,0.03,0
DS,2007.0,Puzzle,10TACLE Studios,0.03,0
PSP,2007.0,Racing,THQ,0.03,0
PC,2008.0,Adventure,Mamba Games,0.03,0
XB,2006.0,Racing,Codemasters,0.03,0
PS2,2006.0,Misc,Daito,0.03,0
Wii,2010.0,Racing,Nordic Games,0.03,0
GBA,2005.0,Action,Crave Entertainment,0.03,0
GBA,2002.0,Shooter,Konami Digital Entertainment,0.03,0
PS4,2016.0,Shooter,Capcom,0.03,0
PS2,2006.0,Misc,Activision,0.03,0
DS,2008.0,Misc,Midas Interactive Entertainment,0.03,0
GBA,2006.0,Role-Playing,Sting,0.03,0
PS4,2014.0,Sports,Focus Home Interactive,0.03,0
PS3,2012.0,Misc,Fields,0.03,0
X360,2006.0,Sports,Activision,0.03,0
PSV,2015.0,Role-Playing,Kadokawa Games,0.03,0
PC,2006.0,Shooter,Take-Two Interactive,0.03,0
PS3,2007.0,Racing,Genki,0.03,0
PS2,2002.0,Sports,Konami Digital Entertainment,0.03,0
GC,2005.0,Sports,Activision,0.03,0
3DS,2015.0,Platform,Activision,0.03,0
Wii,2007.0,Action,Namco Bandai Games,0.03,0
PS,1998.0,Strategy,Konami Digital Entertainment,0.03,0
PS3,2011.0,Adventure,Namco Bandai Games,0.03,0
3DS,2012.0,Action,Nippon Ichi Software,0.03,0
GBA,2003.0,Action,Ubisoft,0.03,0
3DS,2013.0,Action,Unknown,0.03,0
DS,2006.0,Adventure,D3Publisher,0.03,0
PS2,2009.0,Adventure,Tecmo Koei,0.03,0
PC,2006.0,Strategy,Microsoft Game Studios,0.03,0
GBA,2006.4055613528942,Platform,THQ,0.03,0
PS2,2006.0,Adventure,Princess Soft,0.03,0
PC,2001.0,Strategy,Microsoft Game Studios,0.03,0
PS2,2002.0,Misc,Sony Computer Entertainment,0.03,0
GC,2003.0,Racing,Acclaim Entertainment,0.03,0
PSP,2008.0,Puzzle,Destineer,0.03,0
PSP,2006.0,Racing,Sony Computer Entertainment,0.03,0
DS,2008.0,Simulation,505 Games,0.03,0
3DS,2012.0,Action,Maximum Family Games,0.03,0
GBA,2001.0,Racing,BAM! Entertainment,0.03,0
GC,2003.0,Shooter,THQ,0.03,0
PSV,2015.0,Role-Playing,Nippon Ichi Software,0.03,0
Other_platform,2001.0,Strategy,Namco Bandai Games,0.03,0
DS,2011.0,Role-Playing,Hudson Soft,0.03,0
Wii,2007.0,Misc,Ubisoft,0.03,0
PSV,2015.0,Action,Idea Factory,0.03,0
PS2,2003.0,Shooter,Atari,0.03,0
PSP,2006.0,Role-Playing,Ubisoft,0.03,0
PS3,2016.0,Misc,Tecmo Koei,0.03,0
XB,2005.0,Shooter,Hip Interactive,0.03,0
PS2,2007.0,Sports,Spike,0.03,0
DS,2011.0,Puzzle,Unknown,0.03,0
Wii,2007.0,Sports,Konami Digital Entertainment,0.03,0
PS3,2014.0,Racing,Nordic Games,0.03,0
PS2,2007.0,Misc,Tecmo Koei,0.03,0
PC,2011.0,Puzzle,Avanquest,0.03,0
XOne,2016.0,Action,Activision,0.03,0
PS2,2004.0,Action,Namco Bandai Games,0.03,0
PS2,2004.0,Role-Playing,Capcom,0.03,0
DS,2008.0,Simulation,Konami Digital Entertainment,0.03,0
PS,1996.0,Action,Acclaim Entertainment,0.03,0
3DS,2013.0,Strategy,Tecmo Koei,0.03,0
DS,2005.0,Misc,Nintendo,0.03,0
GC,2005.0,Sports,Activision,0.03,0
PS3,2011.0,Strategy,Nippon Ichi Software,0.03,0
GBA,2005.0,Sports,Atari,0.03,0
X360,2015.0,Adventure,Telltale Games,0.03,0
PSP,2011.0,Adventure,Comfort,0.03,0
GBA,2001.0,Role-Playing,Konami Digital Entertainment,0.03,0
PSP,2009.0,Fighting,Konami Digital Entertainment,0.03,0
GBA,2002.0,Platform,Conspiracy Entertainment,0.03,0
PSV,2016.0,Sports,Tecmo Koei,0.03,0
PSP,2013.0,Adventure,Idea Factory,0.03,0
PSP,2006.0,Role-Playing,Banpresto,0.03,0
PC,2009.0,Shooter,THQ,0.03,0
GC,2003.0,Racing,Eidos Interactive,0.03,0
DS,2008.0,Racing,Phenomedia,0.03,0
3DS,2014.0,Action,Namco Bandai Games,0.03,0
DS,2008.0,Sports,Arc System Works,0.03,0
PSP,2007.0,Role-Playing,Nippon Ichi Software,0.03,0
PS,2001.0,Action,Berkeley,0.03,0
PC,2009.0,Racing,bitComposer Games,0.03,0
PS3,2012.0,Action,Sega,0.03,0
PS2,2007.0,Adventure,Konami Digital Entertainment,0.03,0
PC,2009.0,Action,Codemasters,0.03,0
Wii,2013.0,Action,Namco Bandai Games,0.03,0
PS,1996.0,Sports,BMG Interactive Entertainment,0.03,0
PS2,2007.0,Misc,Hackberry,0.03,0
SNES,1994.0,Role-Playing,Culture Brain,0.03,0
PC,2009.0,Shooter,Ubisoft,0.03,0
X360,2011.0,Simulation,D3Publisher,0.03,0
DS,2008.0,Action,"Destination Software, Inc",0.03,0
PS,1998.0,Adventure,Namco Bandai Games,0.03,0
GC,2003.0,Shooter,Ubisoft,0.03,0
GBA,2005.0,Platform,Play It,0.03,0
3DS,2013.0,Platform,Agatsuma Entertainment,0.03,0
PS,1995.0,Adventure,Fuji,0.03,0
PS4,2015.0,Fighting,Namco Bandai Games,0.03,0
3DS,2011.0,Sports,D3Publisher,0.03,0
PSP,2009.0,Role-Playing,Aqua Plus,0.03,0
SNES,1994.0,Role-Playing,Banpresto,0.03,0
PS2,2002.0,Adventure,Capcom,0.03,0
DS,2008.0,Adventure,Aspyr,0.03,0
PS4,2016.0,Racing,Dusenberry Martin Racing,0.03,0
DS,2009.0,Adventure,Alchemist,0.03,0
PC,2006.0,Simulation,Electronic Arts,0.03,0
Wii,2007.0,Adventure,Neko Entertainment,0.03,0
X360,2008.0,Sports,DTP Entertainment,0.03,0
PC,2010.0,Action,Ubisoft,0.03,0
DS,2010.0,Simulation,Konami Digital Entertainment,0.03,0
PSP,2006.0,Misc,Daito,0.03,0
PS3,2011.0,Adventure,Prototype,0.03,0
Wii,2010.0,Racing,Nordic Games,0.03,0
PC,2014.0,Racing,Ubisoft,0.03,0
PS3,2015.0,Action,Tru Blu Entertainment,0.03,0
PS,1996.0,Shooter,BMG Interactive Entertainment,0.03,0
PSP,2007.0,Fighting,Game Factory,0.03,0
XB,2003.0,Action,Microsoft Game Studios,0.03,0
PS3,2015.0,Action,Namco Bandai Games,0.03,0
PC,2012.0,Action,Unknown,0.03,0
GBA,2002.0,Action,LSP Games,0.03,0
GBA,2006.0,Sports,Electronic Arts,0.03,0
Wii,2008.0,Puzzle,Rondomedia,0.03,0
PC,2009.0,Adventure,GSP,0.03,0
Wii,2011.0,Misc,Unknown,0.03,0
X360,2008.0,Racing,RTL,0.03,0
GBA,2002.0,Platform,Vivendi Games,0.03,0
DS,2006.0,Platform,Game Factory,0.03,0
3DS,2013.0,Simulation,Namco Bandai Games,0.03,0
3DS,2014.0,Role-Playing,imageepoch Inc.,0.03,0
DS,2007.0,Strategy,Nintendo,0.03,0
PC,2011.0,Racing,Black Bean Games,0.03,0
GBA,2005.0,Racing,Atari,0.03,0
PSP,2005.0,Racing,Konami Digital Entertainment,0.03,0
PC,2007.0,Strategy,Paradox Interactive,0.03,0
PC,2006.0,Strategy,Sega,0.03,0
DS,2010.0,Adventure,Mindscape,0.03,0
PC,2007.0,Puzzle,Focus Home Interactive,0.03,0
WiiU,2015.0,Misc,Level 5,0.03,0
DS,2007.0,Sports,Rising Star Games,0.03,0
PS2,2009.0,Sports,Tecmo Koei,0.03,0
DS,2009.0,Puzzle,Zushi Games,0.03,0
DS,2010.0,Misc,Ubisoft,0.03,0
3DS,2006.4055613528942,Role-Playing,Unknown,0.03,0
PC,2014.0,Action,Big Fish Games,0.03,0
PS3,2014.0,Role-Playing,Namco Bandai Games,0.03,0
PS3,2012.0,Action,Namco Bandai Games,0.03,0
DS,2010.0,Simulation,Foreign Media Games,0.03,0
GC,2002.0,Sports,Konami Digital Entertainment,0.03,0
3DS,2013.0,Simulation,Office Create,0.03,0
DS,2007.0,Simulation,TDK Core,0.03,0
PC,2009.0,Misc,Aspyr,0.03,0
PC,2011.0,Adventure,Her Interactive,0.03,0
PC,2012.0,Adventure,Avanquest Software,0.03,0
PSP,2004.0,Puzzle,505 Games,0.03,0
GC,2003.0,Action,Capcom,0.03,0
PSV,2013.0,Strategy,Namco Bandai Games,0.03,0
PS2,2008.0,Strategy,Tecmo Koei,0.03,0
PS2,2006.0,Action,505 Games,0.03,0
DS,2007.0,Adventure,Atari,0.03,0
DS,2007.0,Simulation,Conspiracy Entertainment,0.03,0
3DS,2015.0,Role-Playing,Rocket Company,0.03,0
PS,2000.0,Action,Tecmo Koei,0.03,0
DS,2010.0,Role-Playing,Unknown,0.03,0
DS,2008.0,Fighting,Namco Bandai Games,0.03,0
DS,2006.0,Misc,Spike,0.03,0
PS3,2012.0,Adventure,Namco Bandai Games,0.03,0
GBA,2005.0,Sports,Ignition Entertainment,0.03,0
PC,2009.0,Strategy,505 Games,0.03,0
DS,2008.0,Simulation,Majesco Entertainment,0.03,0
3DS,2016.0,Action,Nintendo,0.03,0
XB,2004.0,Simulation,Microsoft Game Studios,0.03,0
PSP,2006.0,Misc,Myelin Media,0.03,0
DS,2008.0,Adventure,D3Publisher,0.03,0
PSP,2007.0,Platform,Sony Computer Entertainment,0.03,0
3DS,2016.0,Platform,Sega,0.03,0
GBA,2001.0,Platform,Swing! Entertainment,0.03,0
PC,2011.0,Adventure,Focus Home Interactive,0.03,0
DS,2012.0,Adventure,Reef Entertainment,0.03,0
DS,2010.0,Misc,Kamui,0.03,0
X360,2006.4055613528942,Simulation,Unknown,0.03,0
PSV,2016.0,Fighting,Namco Bandai Games,0.03,0
PS2,2008.0,Simulation,Konami Digital Entertainment,0.03,0
X360,2009.0,Misc,PopCap Games,0.03,0
3DS,2013.0,Action,Namco Bandai Games,0.03,0
SAT,1996.0,Misc,ASK,0.03,0
DS,2007.0,Misc,Neko Entertainment,0.03,0
Wii,2015.0,Action,Little Orbit,0.03,0
SAT,1998.0,Role-Playing,Compile,0.03,0
DS,2007.0,Racing,Game Factory,0.03,0
DS,2008.0,Misc,UFO Interactive,0.03,0
XB,2005.0,Platform,Microsoft Game Studios,0.03,0
PS2,2008.0,Adventure,Kadokawa Shoten,0.03,0
3DS,2012.0,Adventure,D3Publisher,0.03,0
GBA,2005.0,Adventure,Zoo Digital Publishing,0.03,0
PC,2002.0,Role-Playing,Atari,0.03,0
PC,2010.0,Misc,Paradox Interactive,0.03,0
X360,2011.0,Misc,TopWare Interactive,0.03,0
PC,2013.0,Adventure,Headup Games,0.03,0
PS2,2008.0,Misc,Hackberry,0.03,0
DS,2007.0,Sports,UFO Interactive,0.03,0
PSP,2012.0,Adventure,Namco Bandai Games,0.03,0
PSP,2010.0,Role-Playing,Nippon Ichi Software,0.03,0
PC,1985.0,Simulation,Activision,0.03,0
PS3,2015.0,Role-Playing,Capcom,0.03,0
SAT,1995.0,Adventure,Sega,0.03,0
DS,2010.0,Sports,Arc System Works,0.03,0
DS,2008.0,Simulation,Square Enix,0.03,0
PSV,2013.0,Role-Playing,FuRyu,0.03,0
DS,2007.0,Misc,Konami Digital Entertainment,0.03,0
DS,2009.0,Racing,Zushi Games,0.03,0
DS,2010.0,Simulation,Konami Digital Entertainment,0.03,0
PS3,2015.0,Role-Playing,Tecmo Koei,0.03,0
PS3,2009.0,Misc,Sony Computer Entertainment,0.03,0
PS2,2007.0,Adventure,Idea Factory,0.03,0
PS3,2008.0,Sports,Konami Digital Entertainment,0.03,0
PSV,2013.0,Role-Playing,Rising Star Games,0.03,0
PS3,2010.0,Misc,Sony Computer Entertainment,0.03,0
PSV,2015.0,Action,Kaga Create,0.03,0
PS2,2006.0,Action,Codemasters,0.03,0
DS,2013.0,Adventure,Unknown,0.03,0
DS,2008.0,Misc,Oxygen Interactive,0.03,0
GBA,2005.0,Platform,Atari,0.03,0
PS,1996.0,Action,Acclaim Entertainment,0.03,0
SNES,1996.0,Misc,KSS,0.03,0
X360,2010.0,Adventure,5pb,0.03,0
PSV,2015.0,Action,PQube,0.03,0
3DS,2015.0,Action,Namco Bandai Games,0.03,0
GC,2003.0,Action,Midway Games,0.03,0
PSP,2006.0,Role-Playing,Namco Bandai Games,0.03,0
PSP,2006.0,Role-Playing,Global A Entertainment,0.03,0
X360,2009.0,Shooter,Cave,0.03,0
GC,2002.0,Racing,Electronic Arts,0.03,0
SAT,1998.0,Fighting,Capcom,0.03,0
PC,2003.0,Simulation,Ubisoft,0.03,0
PSP,2013.0,Adventure,Namco Bandai Games,0.03,0
SAT,1998.0,Strategy,Media Works,0.03,0
Wii,2009.0,Fighting,PQube,0.03,0
GBA,2003.0,Racing,Empire Interactive,0.03,0
PC,2011.0,Platform,Unknown,0.03,0
GBA,2003.0,Platform,LSP Games,0.03,0
PSP,2013.0,Adventure,Idea Factory,0.03,0
PS3,2015.0,Fighting,Namco Bandai Games,0.03,0
PS3,2014.0,Sports,Namco Bandai Games,0.03,0
Wii,2007.0,Role-Playing,Nintendo,0.03,0
PSP,2006.4055613528942,Action,Unknown,0.03,0
DS,2008.0,Adventure,Marvelous Interactive,0.03,0
3DS,2015.0,Role-Playing,Rocket Company,0.03,0
DS,2008.0,Puzzle,Pinnacle,0.03,0
PC,2003.0,Strategy,Vivendi Games,0.03,0
PSV,2015.0,Action,Idea Factory,0.03,0
PC,2016.0,Strategy,Paradox Interactive,0.03,0
Wii,2010.0,Misc,Conspiracy Entertainment,0.03,0
PSP,2010.0,Adventure,D3Publisher,0.03,0
XB,2006.0,Misc,Myelin Media,0.03,0
PSP,2010.0,Adventure,Yeti,0.03,0
PC,2003.0,Platform,Ubisoft,0.03,0
PS2,2006.0,Adventure,Interchannel,0.03,0
PS4,2017.0,Role-Playing,Sega,0.03,0
DS,2011.0,Action,Avanquest,0.03,0
PSV,2014.0,Adventure,5pb,0.03,0
GC,2002.0,Platform,Midway Games,0.03,0
PSV,2015.0,Platform,Cygames,0.03,0
PC,2007.0,Action,THQ,0.03,0
X360,2008.0,Shooter,Konami Digital Entertainment,0.03,0
PSP,2010.0,Role-Playing,Idea Factory,0.03,0
PS2,2002.0,Puzzle,Kemco,0.03,0
PS3,2014.0,Role-Playing,Namco Bandai Games,0.03,0
Wii,2010.0,Action,Zoo Games,0.03,0
PS2,2010.0,Adventure,Tecmo Koei,0.03,0
3DS,2012.0,Adventure,Rising Star Games,0.03,0
PS3,2013.0,Fighting,Capcom,0.03,0
PC,2011.0,Simulation,Unknown,0.03,0
SAT,1998.0,Adventure,KID,0.03,0
DS,2009.0,Simulation,Destineer,0.03,0
PC,2010.0,Sports,Ubisoft,0.03,0
PC,2005.0,Strategy,Vivendi Games,0.03,0
PS2,2009.0,Fighting,AQ Interactive,0.03,0
XOne,2015.0,Racing,Milestone S.r.l.,0.03,0
PC,2012.0,Sports,Take-Two Interactive,0.03,0
PSP,2011.0,Adventure,Quinrose,0.03,0
PC,2009.0,Action,Electronic Arts,0.03,0
PSP,2009.0,Sports,Tecmo Koei,0.03,0
PC,2004.0,Strategy,Sunflowers,0.03,0
Other_platform,1994.0,Misc,Sega,0.03,0
PSP,2008.0,Action,Game Factory,0.03,0
DS,2008.0,Role-Playing,Majesco Entertainment,0.03,0
XB,2005.0,Role-Playing,Atari,0.03,0
PSP,2006.0,Puzzle,Rising Star Games,0.03,0
PC,2009.0,Strategy,Atari,0.03,0
DS,2008.0,Action,Namco Bandai Games,0.03,0
DS,2008.0,Action,Konami Digital Entertainment,0.03,0
XB,2004.0,Action,SCi,0.03,0
PSP,2013.0,Adventure,Alchemist,0.03,0
PS3,2009.0,Sports,Hudson Soft,0.03,0
PS4,2016.0,Action,Namco Bandai Games,0.03,0
DS,2008.0,Adventure,Arc System Works,0.03,0
Other_platform,1995.0,Fighting,Hudson Soft,0.03,0
PS2,2001.0,Sports,Ubisoft,0.03,0
PS,1998.0,Racing,Gremlin Interactive Ltd,0.03,0
PSV,2015.0,Adventure,dramatic create,0.03,0
DS,2006.0,Action,Majesco Entertainment,0.03,0
PSP,2010.0,Adventure,D3Publisher,0.03,0
PSP,2006.0,Role-Playing,Konami Digital Entertainment,0.03,0
PSP,2011.0,Role-Playing,Atlus,0.03,0
PSV,2015.0,Action,Kadokawa Games,0.03,0
PSV,2015.0,Action,Idea Factory,0.03,0
PC,2015.0,Action,Activision,0.03,0
GBA,2006.0,Role-Playing,Nintendo,0.03,0
PSP,2012.0,Action,Idea Factory,0.03,0
PS3,2010.0,Action,Tecmo Koei,0.03,0
PS,1999.0,Adventure,Konami Digital Entertainment,0.03,0
DS,2011.0,Misc,Namco Bandai Games,0.03,0
PS2,2008.0,Adventure,Idea Factory,0.03,0
PS2,2007.0,Simulation,Konami Digital Entertainment,0.03,0
PC,2009.0,Shooter,SouthPeak Games,0.03,0
GC,2003.0,Sports,Atlus,0.03,0
DS,2010.0,Action,Konami Digital Entertainment,0.03,0
DS,2011.0,Misc,Namco Bandai Games,0.03,0
PSP,2007.0,Puzzle,Atari,0.03,0
PS,1997.0,Racing,JVC,0.03,0
Wii,2011.0,Misc,Konami Digital Entertainment,0.03,0
Wii,2008.0,Misc,Ubisoft,0.03,0
3DS,2012.0,Adventure,ChunSoft,0.03,0
DS,2008.0,Adventure,SNK Playmore,0.03,0
PS2,2005.0,Simulation,Konami Digital Entertainment,0.03,0
DS,2007.0,Action,Game Factory,0.03,0
XB,2003.0,Racing,Midway Games,0.03,0
PSP,2006.0,Puzzle,Majesco Entertainment,0.03,0
PSV,2015.0,Adventure,TGL,0.03,0
PS,2001.0,Action,Encore,0.03,0
PSV,2016.0,Role-Playing,Tecmo Koei,0.03,0
X360,2010.0,Fighting,Sega,0.03,0
PC,2008.0,Strategy,Pinnacle,0.03,0
PS2,2004.0,Role-Playing,505 Games,0.03,0
3DS,2015.0,Role-Playing,Extreme Entertainment Group,0.03,0
DS,2010.0,Sports,Konami Digital Entertainment,0.03,0
PC,2014.0,Role-Playing,Square Enix,0.03,0
PSV,2014.0,Adventure,Nippon Ichi Software,0.03,0
PSP,2009.0,Simulation,From Software,0.03,0
WiiU,2014.0,Misc,Namco Bandai Games,0.03,0
XB,2006.4055613528942,Shooter,Unknown,0.03,0
PSP,2008.0,Adventure,Marvelous Interactive,0.03,0
PS,1996.0,Shooter,Konami Digital Entertainment,0.03,0
GBA,2002.0,Platform,Namco Bandai Games,0.03,0
3DS,2015.0,Platform,Intergrow,0.03,0
PSP,2007.0,Sports,Sony Computer Entertainment,0.03,0
3DS,2015.0,Action,Activision,0.03,0
PC,2007.0,Action,Ubisoft,0.03,0
3DS,2014.0,Action,Namco Bandai Games,0.03,0
X360,2016.0,Action,Activision,0.03,0
PS3,2014.0,Shooter,Activision,0.03,0
GBA,2004.0,Puzzle,Majesco Entertainment,0.03,0
PS,2001.0,Racing,Acclaim Entertainment,0.03,0
PS2,2007.0,Misc,Konami Digital Entertainment,0.03,0
GBA,2005.0,Misc,Majesco Entertainment,0.03,0
PSP,2010.0,Role-Playing,Gust,0.03,0
DS,2008.0,Adventure,Rising Star Games,0.03,0
GBA,2004.0,Racing,Zoo Digital Publishing,0.03,0
X360,2010.0,Fighting,G.Rev,0.03,0
N64,1998.0,Platform,Infogrames,0.03,0
N64,1999.0,Action,Kemco,0.03,0
N64,1998.0,Sports,Imagineer,0.03,0
DS,2009.0,Adventure,Konami Digital Entertainment,0.03,0
GBA,2003.0,Role-Playing,Marvelous Interactive,0.03,0
PSP,2007.0,Platform,Atari,0.03,0
PSP,2010.0,Fighting,Marvelous Interactive,0.03,0
DS,2007.0,Action,Namco Bandai Games,0.03,0
PC,2008.0,Racing,Atari,0.03,0
DS,2010.0,Misc,Hudson Soft,0.03,0
SNES,1995.0,Misc,Taito,0.03,0
GBA,2005.0,Puzzle,Zoo Digital Publishing,0.03,0
PSP,2008.0,Action,Atari,0.03,0
PSP,2010.0,Misc,CyberFront,0.03,0
DS,2009.0,Adventure,Sega,0.03,0
PC,1988.0,Simulation,Maxis,0.03,0
PS3,2012.0,Misc,Namco Bandai Games,0.03,0
PS2,2010.0,Adventure,Idea Factory,0.03,0
PC,2011.0,Misc,THQ,0.03,0
PSP,2011.0,Adventure,Idea Factory,0.03,0
SNES,1995.0,Strategy,Angel Studios,0.03,0
PS2,2009.0,Adventure,Sweets,0.03,0
PS2,2007.0,Strategy,Broccoli,0.03,0
PS,1998.0,Strategy,Hudson Soft,0.03,0
PC,2012.0,Shooter,Bethesda Softworks,0.03,0
PS2,2006.0,Strategy,Sega,0.03,0
PS,1996.0,Shooter,JVC,0.03,0
DS,2009.0,Simulation,Ubisoft,0.03,0
PSP,2006.0,Strategy,Ubisoft,0.03,0
DS,2009.0,Action,Takara Tomy,0.03,0
PS2,2006.4055613528942,Fighting,Unknown,0.03,0
PS,1995.0,Fighting,Kokopeli Digital Studios,0.03,0
DS,2011.0,Adventure,Mastertronic,0.03,0
Wii,2008.0,Adventure,Zoo Digital Publishing,0.03,0
PC,2009.0,Platform,Number None,0.03,0
PS3,2013.0,Simulation,5pb,0.03,0
GBA,2004.0,Shooter,Zoo Digital Publishing,0.03,0
PC,2010.0,Action,LucasArts,0.03,0
PC,2016.0,Racing,Electronic Arts,0.03,0
PS2,2008.0,Adventure,Idea Factory,0.03,0
DS,2006.0,Action,Zoo Digital Publishing,0.03,0
GBA,2005.0,Puzzle,Atari,0.03,0
X360,2011.0,Role-Playing,Capcom,0.03,0
XB,2003.0,Strategy,Capcom,0.03,0
GBA,2004.0,Sports,Zoo Digital Publishing,0.03,0
PS,1997.0,Strategy,Agetec,0.03,0
PSP,2010.0,Simulation,From Software,0.03,0
Wii,2010.0,Strategy,Namco Bandai Games,0.03,0
PC,2010.0,Strategy,Paradox Interactive,0.03,0
XB,2006.0,Action,Namco Bandai Games,0.03,0
GBA,2003.0,Platform,Capcom,0.03,0
PC,2009.0,Role-Playing,Take-Two Interactive,0.03,0
XB,2005.0,Sports,Global Star,0.03,0
X360,2015.0,Action,Little Orbit,0.03,0
PSP,2008.0,Misc,Sony Computer Entertainment,0.03,0
PC,2008.0,Action,Activision,0.03,0
DS,2010.0,Role-Playing,Nexon,0.03,0
PSV,2015.0,Action,Sega,0.03,0
DS,2009.0,Racing,Activision,0.03,0
PS3,2011.0,Sports,Black Bean Games,0.03,0
GBA,2005.0,Platform,Atari,0.03,0
PS2,2002.0,Strategy,Sega,0.03,0
3DS,2013.0,Action,Rising Star Games,0.03,0
PC,2016.0,Sports,Focus Home Interactive,0.03,0
Other_platform,1996.0,Role-Playing,NEC,0.03,0
PS2,2008.0,Simulation,Konami Digital Entertainment,0.03,0
Wii,2010.0,Racing,Storm City Games,0.03,0
PSV,2015.0,Role-Playing,Compile Heart,0.03,0
GBA,2001.0,Action,Ubisoft,0.03,0
PSP,2011.0,Misc,Unknown,0.03,0
PS3,2009.0,Strategy,Sony Computer Entertainment,0.03,0
DS,2007.0,Adventure,THQ,0.03,0
XB,2006.0,Sports,Mad Catz,0.03,0
DS,2010.0,Adventure,Namco Bandai Games,0.03,0
SNES,1995.0,Misc,Sunsoft,0.03,0
PSP,2012.0,Action,Quinrose,0.03,0
PC,2008.0,Adventure,Kalypso Media,0.03,0
PC,2009.0,Simulation,THQ,0.03,0
DS,2008.0,Action,Activision,0.03,0
PS3,2006.0,Misc,Konami Digital Entertainment,0.03,0
PSP,2009.0,Adventure,Konami Digital Entertainment,0.03,0
PSP,2007.0,Sports,Sony Computer Entertainment,0.03,0
Wii,2009.0,Adventure,Deep Silver,0.03,0
DS,2009.0,Action,Square Enix,0.03,0
DS,2012.0,Puzzle,Unknown,0.03,0
3DS,2013.0,Action,Namco Bandai Games,0.03,0
PC,2002.0,Action,Microids,0.03,0
PS3,2015.0,Action,Tecmo Koei,0.03,0
X360,2010.0,Misc,Black Bean Games,0.03,0
PSV,2015.0,Action,Kaga Create,0.03,0
3DS,2014.0,Misc,Namco Bandai Games,0.03,0
PC,2006.4055613528942,Misc,TopWare Interactive,0.03,0
DS,2008.0,Misc,SouthPeak Games,0.03,0
PS2,2005.0,Shooter,Namco Bandai Games,0.03,0
PC,2004.0,Shooter,Electronic Arts,0.03,0
DS,2007.0,Action,Namco Bandai Games,0.03,0
PSP,2013.0,Misc,Asgard,0.03,0
XOne,2015.0,Adventure,Telltale Games,0.03,0
XB,2003.0,Platform,BAM! Entertainment,0.03,0
PS3,2010.0,Sports,Home Entertainment Suppliers,0.03,0
PS,1996.0,Action,Virgin Interactive,0.03,0
DS,2008.0,Strategy,Tecmo Koei,0.03,0
XB,2002.0,Role-Playing,Xicat Interactive,0.03,0
GC,2003.0,Racing,Electronic Arts,0.03,0
